label,tweet,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
0,"RT @roketronnie: #Glasgow cabbie Friday night,issues about emission charges,ask Glasgow council to delay for year,refused,900 cabs needed &amp;…",,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
-1,"RT @RepLeeZeldin: The average gas price just hit $5 per gallon! Unaffordable electric cars, subsidies for solar panels, and begging adversa…",,
-1,RT @3_rflx: Electric chair race semana 1 (jueza): BOOK OF YOKAI\n\nHe elegido el shussebora porque me apetecía hacer algo acuático y un dragó…,,
1,"When making the first real electric car, Tesla went far, far beyond making an O.K. EV. They made the safest, and no… https://t.co/HfV3YO9GAr",,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
-1,"@KathMLee1 @ITGuy1959 Yes, but it has been a long time in the making. Refiners, oil producers, electric generators… https://t.co/wroBvIZYeR",,
0,I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Ford Mustang M… https://t.co/trSgLVKDec,,
0,RT @DaveCasto4: Electric just doesn't fall out of the sky. It's made by fossil fuels. This solves nothing. https://t.co/F48c4iLxdv,,
1,@Mayoletsfly #GAAFootballSeniorChampionship \n#GAAHurlingSeniorChampionship\n\nToday Match Live\nFootball\n#Clare VS… https://t.co/3m9F86X0Z7,,
0,RT @kama_scythe: チンチロで一発目コレは草生える(ショットほぼ確定)\n\n#逢縁Osaka https://t.co/EzeFLbh02i,,
0,RT @bwfmedia: Indonesian 🇮🇩 stars Alfian/Ardianto take on Olympic Champions Lee/Wang in an electric match-up.\n\n#IndonesiaMasters2022  #BWFW…,,
-1,"RT @RepLeeZeldin: The average gas price just hit $5 per gallon! Unaffordable electric cars, subsidies for solar panels, and begging adversa…",,
1,"RT @fleekskill: @TheeBrianO For some context, here’s the program that’s effectively ending (or on hiatus) after June 30: https://t.co/Q4eTb…",,
1,"@POTUS How do they make the electricity to charge the electric vehicles? Can you explain it to us please, because you're so so so smart.",,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
0,RT @WeneeGermany2: Is he riding an electric bull ??? https://t.co/6VOjcYjzhB,,
-1,"RT @LIVESTRONG_COM: The foldable Buzz Centris e-bike packs all the punch of your typical electric bike, except it folds up to make storage…",,
0,RT @access_official: 「access 30th Anniversary ELECTRIC NIGHT 2022」ツアーファイナル 仙台公演終了しました。全公演を通じて温かい応援とたくさんのご協力ありがとうございました🍀\n\n#access\n#EN2022 ht…,,
0,"Hispano Suiza Carmen – 1,100HP Hyper-Luxury Electric Car \n\nhttps://t.co/xLIO3kso8X https://t.co/nJGMx6ujxu",,
0,"RT @DeanTrantalis: Last night, the City Commission took a critical step to build an underground transportation network in #FortLauderdale c…",,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
-1,@belfastDGM The electric cars are going to be a mess too...,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
1,RT @RupertMyers: Absolutely electric from @wesstreeting - this sort of thing will cut through https://t.co/0bytszHi4V,,
-1,"RT @metickleu: People always name their kids after expensive things.\n2023 names to watch for Gas, Electric, Milk, and Rent.",,
0,I didn't see any gas. Must be electric https://t.co/rzIg70rRG9,,
0,RT @Arun2981: Ex congress Panchayat Mantri Punjab signed on file selling govt land on 11th march …. Day after result \n\nSab fade jaange !!,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
0,RT @TobeyKirstenWeb: 📸 Tobey Maguire going for an electric bike ride in Los Angeles on June 9,,
0,"Dying world of radiation, Victims of man's frustration, Burning globe of obscene fire, Like electric funeral pyre",,
0,RT @lct_ikr: ダミアニャ⚠️成長if https://t.co/inkQRcWE3x,,
1,@RonFilipkowski The whole world had a meeting and agreed to raise gas prices to promote electric cars? When was the meeting?,,
1,@seesoonya @cargonzalez @ThePairShareFX @tonibaloney619 @IngrahamAngle The deal-killer for me is this: super expens… https://t.co/0L7cxcwhDZ,,
0,懐 https://t.co/sKr3rYSmAL,,
1,"RT @DontWalkRUN: Can't afford these record high gas prices? Just buy a electric vehicle.\n\nThen, when you can't afford to pay the mortgage o…",,
0,@pmbrenner91 It’s almost like it’s on purpose to persuade people to buy the hideous electric and tiny clown cars.,,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
1,"RT @kurtmetzger: Man, if I had a sweet electric vehicle, I’d be cruisin down the highway right now! Jan 6 hearings blasting through the spe…",,
1,RT @RyanPence16: While we struggle to pay for gas and food people in power laugh and focus on Jan 6th and tell you to get and electric car.…,,
1,"@RosieCheeked @KrakenReleaser @ddpyworks @scrowder Really, it’s that simple. Go buy an electric car and everything… https://t.co/xcdL8F4RX2",,
0,@Akashdeep19961 @ashnay15 🤣🤣,,
0,RT @goopyspringboi: OH BOYYYY is that.... that one song... THE MIND ELECTRIC!? welp looks like im joining the mind electric gang! srry for…,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
1,"RT @kurtmetzger: Man, if I had a sweet electric vehicle, I’d be cruisin down the highway right now! Jan 6 hearings blasting through the spe…",,
-1,RT @Craftbeersclub: COMPETITION. \n\nAll you have to do is RT this and go to the link below and enter your details to win some mad Shit. A fi…,,
0,RT @RogerMarshallMD: Need proof Joe Biden is waging war on Middle Class America? Gas is $5 and his Admin is preaching electric cars.,,
0,RT @Arun2981: @KuldeepSinghAAP @electric_rahul @AAPPunjab Sab fade jaan ge,,
-1,"RT @wsmb7: @LittleHawk621 I wish that I could get it. I changed everything to electric, got a heat pump for heat &amp; air &amp; it is less but if…",,
1,@chrisbangs175 @catthekin @zebrahunt Gas is high because they have to make up the money now because pretty soon peo… https://t.co/mN7FH2EPz6,,
1,RT @WhootKnows: Sen. Stabinaw is completely out of touch with WEP. How dare a woman worth $3.5 Million tell us how wonderful it is to own a…,,
1,RT @YvesPDB: General Electric accusé d’optimisation fiscale : les sénateurs demandent des comptes à Emmanuel Macron et Bruno Le Maire | Pub…,,
0,RT @ReutersJapan: 関電、美浜発電所3号機の稼働再開を8月12日に2カ月前倒し https://t.co/x86I1ZaJtS,,
0,RT @reitai7157: 福井県の皆さま、頭が下がります\n\n関電、美浜発電所3号機の稼働再開を8月12日に2カ月前倒し https://t.co/XeJ0T7cfT0,,
0,"Want to work at Emerson Electric Co? We're hiring in #Linköping, Östergötland County! Click the link in our bio for… https://t.co/yMhbyC1wFr",,
1,@wfaa No no no !!! You better be building an ELECTRIC Air Fource One  freaking 🐷s,,
0,@A_NFT_Me1 GM April! ❤️,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
0,I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Ford Mustang M… https://t.co/IYhyEKwksK,,
0,"@POTUS\nThis is my resort town on a Saturday morning.\nGee nobody is out driving around, I wonder why?\n\nCouldn't be t… https://t.co/ta0GOrYibY",,
0,@verX87830003 ワシのスピーカー君www,,
1,RT @RobertMLee: Thank you all who showed me love/support on the Bloomberg article that alleged I acted unethically. Here's my side of the s…,,
1,RT @YvesPDB: General Electric accusé d’optimisation fiscale : les sénateurs demandent des comptes à Emmanuel Macron et Bruno Le Maire | Pub…,,
-1,@FarmeratHome @Volts_PC @bennyjohnson The state of Texas electric grids will be having blackouts this week due to h… https://t.co/HdWRijiBTX,,
1,@BreitbartNews You can use hydrogen gas in vehicles which is more green than rare earth elements where you use Dies… https://t.co/NkAWUdn8bs,,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
-1,"RT @ksbull: @Singingal1 @lorraine01640 @Snowayout Sorry….I’ll be hard at work trying to make enough money to fill my tank, buy groceries &amp;…",,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
1,RT @PapaSmu01827752: My right wing freinds will get the drift of this post. \nThe rest will go plug in there electric car https://t.co/aG6r1…,,
0,@DaysDezert That article was from 2021 not this year and at that time is was a voluntary recommendation that reside… https://t.co/puZPMOQ40c,,
0,RT @hourlysulli: electric shock https://t.co/B2KNxLM0xw,,
1,@Squiddlydidily Oooo so clean love the black and electric green,,
0,"RT @IEEEXplore: In the February issue of the @IEEESpectrum magazine, read about an electric journey to a metal world, Claude Shannon being…",,
0,@gurvind45909601 @Akashdeep19961 @DixitGhanshyam @Pung_AAP 🤣🤣🤣😭😭,,
-1,"RT @RepLeeZeldin: The average gas price just hit $5 per gallon! Unaffordable electric cars, subsidies for solar panels, and begging adversa…",,
0,"@__messedupmind Yo no entiendo cómo hacen boluda,llego a tomar un fernet a esta hora y vómito todo",,
1,RT @KeeblrD: @RonFilipkowski If the oil companies want to stop people from buying electric cars they should start pumping more oil and brin…,,
0,RT @kylenabecker: I’m trying to understand the ‘progress’ Democrats are leading America towards — a Woke utopia where everyone is taxed at…,,
-1,Do something about the unmanaged and ugly electric/internet/phone cable wires. There’s no reason why we can’t fix t… https://t.co/v58LemUfI4,,
0,@theheavynorth @castofficial @theboo_radleys @middlewichfab21 @InYourEarsMusic @GRUBMCR @macmillancancer @ForsythK2… https://t.co/6Ktn7Zph78,,
1,RT @YvesPDB: General Electric accusé d’optimisation fiscale : les sénateurs demandent des comptes à Emmanuel Macron et Bruno Le Maire | Pub…,,
0,And make mine electric!😄 https://t.co/QVZ5dtpgDA,,
1,"RT @isleofeigg: #EiggAt25 after a morning touring our electric scheme, tree nursery, wildlife, heritage, &amp; new An Laimhrig community hub, i…",,
0,RT @wwwelospcom: Now Yearbook ’81 Extra https://t.co/F1QSXU319U ELO SPAIN: https://t.co/hbwsMyaOsO\nTWITTER: https://t.co/Zhmbu4aiU1\n#elosp…,,
1,RT @Chantarelle2009: @RonFilipkowski Apparently they want the whole world to buy electric cars. That's why gas prices are much higher in ot…,,
0,RT @Justice_4Vizag: ★ Veera Vahana Udyog Electric Buses Manufacturing Unit Works Are In Progress 👍\n\n- The Manufacturing Unit will come up o…,,
1,RT @business: This e-scooter company is investing in some high tech to make the rides safer. Will it work? https://t.co/6mvuLq2MsU,"RT @chubbymolala: I need y'all to stop quoting antis for nothing tbh. It's day2 of the cb and yes i know \ we can tweet and stream \"" but th…""",hobiuwusunshine
0,RT @aalyaqoot: نأتي للمزارع\nاقف معك بعدم التنظيم ( سابقا ) و لكن التنظيم مستمر و التحفيز ايضا كذلك للتحول الى نشاطات منتجه بشكل مستمر فمباد…,,
1,"RT @markets: Inflation has been virtually non-existent since the early 1990s, so it's no wonder consumers are feeling a shock. @BobOnMarket…",,
1,@Official__Reina @TheShadeRoom That’s your opinion love. I just find it necessary to go looking for old stuff.,,
1,"@N76247476Man In my own opinion, my nation is at least 3 times more racist against \gaijin\"" (non-Japanese) than the US.""",,
0,"RT @Santitrading91: 🧵En mi opinión personal, el trading saca lo peor de uno como ser humano. \nEs como un espejo que ponen adelante de uno m…",,
1,"RT @AnUnabashedNerd: In my opinion, stigma kept Depp from disclosing to people because “what kind of man is abused by a woman.”\nEven Stanho…",,
0,"RT @estoescambio: \La impulsividad de @ingrodolfohdez sería peligrosísima para el país [...] Qué tal que le dé una rabieta con Maduro y ord…""",,
-1,"RT @mphihyung__: • In my opinion, fans SN di Indonesia itu masih banyak yang childish, ga semua, tapi banyak! banyak maunya tapi ga bertang…",,
1,RT @UtdPlug: Just an opinion.. but we’re going to see conflicting reports &amp; it’s normal. Both clubs are going to be looking out for the bes…,,
0,"RT @estoescambio: Luego de los petrovideos, en su columna @yohirakerman denuncia que dentro del Pacto Histórico existe una campaña en redes…",,
1,@RnRNationlive Im my opinion THE BEST\n10/10,,
0,"#Opinion: #Moscow continues as a leading player in #food and fuel production, factory output and lethal fire power,… https://t.co/E96wKFPuPO",,
0,@Themichaelllll @MAYOR_OF_EKET @greatgod_anubis @Eazzikiss @jayythedope Probably you av kolo. You thing you av mono… https://t.co/XJiROiuLcM,,
0,RT @Alejandr0Camb: No importa cuándo leas esto ni cuán desagradable sea: María Corina Machado NUNCA se pronuncia sobre nada. No tiene una o…,,
0,"RT @AnUnabashedNerd: Depp tried to disclose the abuse to their marriage counselor but was talked over by Heard, who then proceeded 2 contro…",,
0,"RT @lead2xl: @RBReich Yes, it is authoritarianism. Democracy is based on respect for the views and needs of everyone. Diversity of opinion…",,
